opportunityId,StageID,stage_category,new_opportunity_days,qualified_opp_days,demo_complete_days,proposal_sent_days,pending_signature_days,nurture_days,closed_won_days,closed_lost,origin_date,create_date,start_date,clost_date,Estimated_Contract_Value,Company,Full_License_Count,crm_license_count,ready_only_count,FDC_Needed,total_livecycle,qualification_days_from_start,first_demo_days_from_start,ForeCastCategory,FirmSize,uses_count,lead_sales
850717,12484,open,0,0,0,0,0,52,0,0,2015-07-29 15:33:42.06,2015-07-29 15:33:42.06,,,0.0000,Cyntergy AEC,0,0,0,false,0,0,0,none,0,0,Rademacher
850116,12484,open,0,12,0,0,0,156,0,0,2015-07-28 11:53:02.023,2015-07-28 11:53:02.023,,,4040.0000,Manning Architects,0,0,0,false,0,0,0,none,0,3,Hughes
848256,12481,open,0,0,0,0,0,0,0,0,2015-07-22 11:52:00.4,2015-07-22 11:52:00.4,,,0.0000,Erdman Anthony,0,0,0,false,0,0,1,none,0,0,Hughes
848007,12484,open,0,0,0,0,0,272,0,0,2015-07-21 15:59:29.21,2015-07-21 15:59:29.21,,,0.0000,W.E. Bowman Construction,0,0,0,false,0,0,0,none,0,0,Hughes
847401,12484,open,0,0,0,0,0,66,0,0,2015-07-20 12:40:49.727,2015-07-20 12:40:49.727,,,0.0000,"Architectural Engineering Design Group, Inc.",0,0,0,false,0,0,0,none,0,0,Rademacher
847338,12481,open,0,0,0,0,0,0,0,0,2015-07-20 11:33:00.263,2015-07-20 11:33:00.263,,2016-06-30 00:00:00.0,7800.0000,PGH Wong Engineering,0,0,0,false,346,0,4,none,0,0,Cornish
843948,12484,open,0,0,0,0,0,243,0,0,2015-07-09 16:34:12.07,2015-07-09 16:34:12.07,,,0.0000,Merry Dang,0,0,0,false,0,0,0,none,0,0,Cornish
843744,12481,open,0,0,0,0,0,0,0,0,2015-07-09 11:45:59.26,2015-07-09 11:45:59.26,2015-12-01 00:00:00.0,2016-06-30 00:00:00.0,4500.0000,Lee Engineering,0,0,0,false,357,0,308,none,31-100,0,Reyna
843564,12484,open,0,0,0,0,0,158,0,0,2015-07-08 17:26:35.753,2015-07-08 17:26:35.753,,,0.0000,Rhonda LaNue,0,0,0,false,0,0,0,none,0,0,Rademacher
843002,12481,open,0,0,0,0,0,0,0,0,2015-07-07 15:22:54.1,2015-07-07 15:22:54.1,,,0.0000,FMS,0,0,0,false,0,0,0,none,0,0,Cornish
842989,12481,open,0,0,0,0,0,0,0,0,2015-07-07 14:58:06.26,2015-07-07 14:58:06.26,,,0.0000,"Leonard Powers, Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
841919,12481,open,0,0,0,0,0,0,0,0,2015-07-02 13:19:11.533,2015-07-02 13:19:11.533,,,0.0000,John Martin and Associates,0,0,0,false,0,0,0,none,0,0,Hughes
841835,12481,open,0,0,0,0,0,0,0,0,2015-07-02 10:50:26.513,2015-07-02 10:50:26.513,,,0.0000,"Ruston Paving Co., Inc.",0,0,0,false,0,0,0,none,0,0,Reyna
841631,12484,open,0,0,0,0,0,0,0,0,2015-07-01 14:58:07.293,2015-07-01 14:58:07.293,,,0.0000,CBT Architects,0,0,0,false,0,0,0,none,0,0,Reyna
840299,12481,open,0,0,0,0,0,0,0,0,2015-06-26 14:21:33.73,2015-06-26 14:21:33.73,,,0.0000,ICOM Mechanical Inc.,0,0,0,false,0,0,0,none,0,0,Hughes
836923,12484,open,0,0,0,0,0,140,0,0,2015-06-17 17:03:12.97,2015-06-17 17:03:12.97,,,0.0000,Pinkard Construction Company,0,0,0,false,0,0,0,none,0,0,Cornish
836839,12484,open,0,0,12,178,56,55,0,0,2015-06-17 15:23:48.457,2015-06-17 15:23:48.457,,,25000.0000,Maser Consulting,0,0,0,false,0,0,0,none,0,3,Reyna
836030,12484,open,0,0,0,0,0,48,0,0,2015-06-15 16:33:01.9,2015-06-15 16:33:01.9,,,0.0000,Robert Brandwick,0,0,0,false,0,0,0,none,0,0,Cornish
835283,12481,open,0,0,251,33,0,0,0,0,2015-06-12 12:18:14.18,2015-06-12 12:18:14.18,2015-07-31 00:00:00.0,2016-06-30 00:00:00.0,21000.0000,Branch Upgrade to Enterprise,0,0,0,false,384,0,0,none,0,0,Hughes
834998,12481,open,0,0,38,0,0,0,0,0,2015-06-11 16:09:30.45,2015-06-11 16:09:30.45,,,0.0000,Clyde Kofoed,0,0,0,false,0,0,0,none,0,0,Hughes
834759,12481,open,0,0,0,0,0,0,0,0,2015-06-11 11:16:21.2,2015-06-11 11:16:21.2,,,5000.0000,Looks Great Services,0,0,0,false,0,0,0,none,0,0,Heitler
834060,12484,open,0,0,0,0,0,0,0,0,2015-06-09 17:31:09.54,2015-06-09 17:31:09.54,,,0.0000,Steve Varley,0,0,0,false,0,0,0,none,0,0,Heitler
833900,12481,open,0,0,0,0,0,0,0,0,2015-06-09 13:50:42.58,2015-06-09 13:50:42.58,,2016-06-30 00:00:00.0,0.0000,D.M. Wills Associates Limited,0,0,0,false,387,0,0,none,0,0,Hughes
833543,12482,open,0,0,7,136,51,0,0,0,2015-06-08 16:48:28.62,2015-06-08 16:48:28.62,2015-11-17 00:00:00.0,2016-06-30 00:00:00.0,11520.0000,"C.E. Floyd Company, Inc.",0,0,0,false,388,0,190,Best Case,31-100,3,Hughes
832947,12484,open,0,0,0,0,0,0,0,0,2015-06-05 14:07:07.447,2015-06-05 14:07:07.447,,,0.0000,David Brown,0,0,0,false,0,0,0,none,0,0,Hazlett
831882,12481,open,0,0,0,0,0,0,0,0,2015-06-03 11:10:40.84,2015-06-03 11:10:40.84,,2016-06-30 00:00:00.0,5960.0000,"EDM, Inc.",0,0,0,false,393,0,57,none,0,0,Hughes
831806,12484,open,0,0,0,0,0,41,0,0,2015-06-03 10:07:07.663,2015-06-03 10:07:07.663,,,0.0000,Caleb Van Horn,0,0,0,false,0,0,0,none,0,0,Cornish
830922,12484,open,0,0,17,0,0,311,0,0,2015-06-01 15:51:35.97,2015-06-01 15:51:35.97,,,0.0000,Rani Engineering,0,0,0,false,0,0,0,none,0,0,Reyna
